id,statsYear,playerName,gamesPlayed,minutesPerGame,pointsPerGame,reboundsPerGame,assistsPerGame,blocksPerGame,stealsPerGame
46,2024,Bam Adebayo,71,34.0,19.3,10.4,3.9,0.9,1.1
47,2024,Coby White,79,36.5,19.1,4.5,5.1,0.2,0.7
48,2024,Jalen Williams,71,31.3,19.1,4.0,4.5,0.6,1.1
49,2024,Collin Sexton,78,26.6,18.7,2.6,4.9,0.2,0.8
50,2024,Nikola Vucevic,76,34.3,18.0,10.5,3.3,0.8,0.7
51,2024,D'Angelo Russell,76,32.7,18.0,3.1,6.3,0.5,0.9
52,2024,Klay Thompson,77,29.7,17.9,3.3,2.3,0.5,0.6
53,2024,Fred VanVleet,73,36.8,17.4,3.8,8.1,0.8,1.4
54,2024,Jordan Poole,78,30.1,17.4,2.7,4.4,0.3,1.1
55,2024,Brandon Miller,74,32.2,17.3,4.3,2.4,0.6,0.9
56,2024,Tobias Harris,70,33.8,17.2,6.5,3.1,0.7,1.0
57,2024,Myles Turner,77,27.0,17.1,6.9,1.3,1.9,0.5
58,2024,Immanuel Quickley,68,29.2,17.0,3.8,4.9,0.1,0.7
59,2024,Bogdan Bogdanovic,79,30.4,16.9,3.4,3.1,0.3,1.2
60,2024,Michael Porter Jr.,81,31.7,16.7,7.0,1.5,0.7,0.5
61,2024,James Harden,72,34.3,16.6,5.1,8.5,0.8,1.1
62,2024,Chet Holmgren,82,29.4,16.5,7.9,2.4,2.3,0.6
63,2024,Jarrett Allen,77,31.7,16.5,10.5,2.7,1.1,0.7
64,2024,Jonathan Kuminga,74,26.4,16.1,4.8,2.2,0.5,0.7
65,2024,Austin Reaves,82,32.1,15.9,4.3,5.5,0.3,0.8
66,2024,Keldon Johnson,69,29.5,15.7,5.5,2.8,0.3,0.7
67,2024,Donte DiVincenzo,81,29.1,15.5,3.7,2.7,0.4,1.3
68,2024,Kelly Oubre Jr.,68,30.2,15.4,5.0,1.5,0.7,1.1
69,2024,Malik Monk,72,26.0,15.4,2.9,5.1,0.5,0.6
70,2024,Jaden Ivey,77,28.8,15.4,3.4,3.8,0.5,0.7
71,2024,Keegan Murray,77,33.6,15.2,5.5,1.7,0.8,1.0
72,2024,Derrick White,73,32.6,15.2,4.2,5.2,1.2,1.0
73,2024,John Collins,68,28.0,15.1,8.5,1.1,0.9,0.6
74,2024,Deni Avdija,75,30.1,14.7,7.2,3.8,0.5,0.8
75,2024,Bennedict Mathurin,59,26.1,14.5,4.0,2.0,0.2,0.6
76,2024,Tim Hardaway Jr.,79,26.8,14.4,3.2,1.8,0.1,0.5
77,2024,Dennis Schroder,80,31.1,14.0,3.0,6.1,0.2,0.8
78,2024,Caris LeVert,68,28.8,14.0,4.1,5.1,0.5,1.1
79,2024,Scoot Henderson,62,28.5,14.0,3.1,5.4,0.2,0.8
80,2024,Rudy Gobert,76,34.1,14.0,12.9,1.3,2.1,0.7
81,2024,Norman Powell,76,26.2,13.9,2.6,1.1,0.3,0.6
82,2024,Aaron Gordon,73,31.5,13.9,6.5,3.5,0.6,0.8
83,2024,Jalen Duren,61,29.1,13.8,11.6,2.4,0.8,0.5
84,2024,Bobby Portis,82,24.5,13.8,7.4,1.3,0.4,0.8
85,2024,Jabari Smith Jr.,76,31.9,13.7,8.1,1.6,0.8,0.7
86,2024,Gary Trent Jr.,71,28.1,13.7,2.6,1.7,0.1,1.1
87,2024,Saddiq Bey,63,32.7,13.7,6.5,1.5,0.2,0.8
88,2024,Rui Hachimura,68,26.8,13.6,4.3,1.2,0.4,0.6
89,2024,Grayson Allen,75,33.5,13.5,3.9,3.0,0.6,0.9
90,2024,Naz Reid,81,24.2,13.5,5.2,1.3,0.9,0.8
91,2024,Cameron Johnson,58,27.6,13.4,4.3,2.4,0.3,0.8
92,2024,Corey Kispert,80,25.8,13.4,2.8,2.0,0.2,0.5
93,2024,Andrew Wiggins,71,27.0,13.2,4.5,1.7,0.6,0.6
94,2024,Keyonte George,75,27.0,13.0,2.8,4.4,0.1,0.5
95,2024,Duncan Robinson,68,28.0,12.9,2.5,2.8,0.2,0.7
96,2024,P.J. Washington,73,30.4,12.9,5.6,1.9,0.8,1.0
97,2024,Dillon Brooks,72,30.9,12.7,3.4,1.7,0.1,0.9
98,2024,Jalen Suggs,75,27.0,12.6,3.1,2.7,0.6,1.4
99,2024,Brook Lopez,79,30.5,12.5,5.2,1.6,2.4,0.5
100,2024,Jrue Holiday,69,32.8,12.5,5.4,4.8,0.8,0.9
101,2024,Josh Giddey,80,25.2,12.3,6.4,4.8,0.6,0.7
102,2024,Jonas Valanciunas,82,23.5,12.2,8.8,2.1,0.8,0.4
103,2024,Harrison Barnes,82,29.0,12.2,3.0,1.2,0.1,0.7
104,2024,Max Strus,70,32.0,12.2,4.8,4.0,0.4,0.9
105,2024,Aaron Nesmith,72,27.7,12.2,3.8,1.5,0.7,0.9
106,2024,Ayo Dosunmu,76,29.1,12.2,2.8,3.2,0.5,0.9
107,2024,Buddy Hield,84,25.7,12.1,3.2,2.8,0.5,0.8
108,2024,Tyus Jones,66,29.3,12.0,2.7,7.3,0.3,1.1
109,2024,Jaime Jaquez Jr.,75,28.2,11.9,3.8,2.6,0.3,1.0
110,2024,Nic Claxton,71,29.8,11.8,9.9,2.1,2.1,0.6
111,2024,Ivica Zubac,68,26.4,11.7,9.2,1.4,1.2,0.3
112,2024,Jeremy Sochan,74,29.6,11.6,6.4,3.4,0.5,0.8
113,2024,Cole Anthony,81,22.4,11.6,3.8,2.9,0.5,0.8
114,2024,Clint Capela,73,25.8,11.5,10.6,1.2,1.5,0.6
115,2024,Mike Conley,76,28.9,11.4,2.9,5.9,0.2,1.2
116,2024,Malik Beasley,79,29.6,11.3,3.7,1.4,0.1,0.7
117,2024,Zach Collins,69,22.1,11.2,5.4,2.8,0.8,0.5
118,2024,Russell Westbrook,68,22.5,11.1,5.0,4.5,0.3,1.1
119,2024,Eric Gordon,68,27.8,11.0,1.8,2.0,0.4,1.0
120,2024,Herbert Jones,76,30.5,11.0,3.6,2.6,0.8,1.4
121,2024,Daniel Gafford,74,24.5,11.0,7.6,1.6,2.1,0.9
122,2024,Jusuf Nurkic,76,27.3,10.9,11.0,4.0,1.1,1.1
123,2024,Luguentz Dort,79,28.4,10.9,3.6,1.4,0.6,0.9
124,2024,Moritz Wagner,80,17.7,10.9,4.3,1.2,0.3,0.5
125,2024,Bruce Brown,67,27.8,10.8,4.2,2.9,0.3,0.9
126,2024,Santi Aldama,61,26.5,10.7,5.8,2.3,0.9,0.7
127,2024,Jaden McDaniels,72,29.2,10.5,3.1,1.4,0.6,0.9
128,2024,Simone Fontecchio,66,24.9,10.5,3.7,1.5,0.3,0.7
129,2024,Spencer Dinwiddie,76,28.3,10.5,2.7,4.7,0.3,0.7
130,2024,Alec Burks,66,18.4,10.4,2.3,1.3,0.2,0.4
131,2024,Grant Williams,76,28.0,10.3,4.2,2.3,0.5,0.6
132,2024,Obi Toppin,82,21.1,10.3,3.9,1.6,0.5,0.6
133,2024,T.J. McConnell,71,18.2,10.2,2.7,5.5,0.1,1.0
134,2024,Kevin Huerter,64,24.4,10.2,3.5,2.6,0.4,0.7
135,2024,Reggie Jackson,82,22.2,10.2,1.9,3.8,0.1,0.5
136,2024,Kentavious Caldwell-Pope,76,31.6,10.1,2.4,2.4,0.6,1.3
137,2024,Alex Caruso,71,28.7,10.1,3.8,3.5,1.0,1.7
138,2024,Tre Jones,77,27.8,10.0,3.8,6.2,0.1,1.0
139,2024,Caleb Martin,64,27.5,10.0,4.4,2.2,0.5,0.7
140,2024,Jalen Smith,61,17.2,9.9,5.5,1.0,0.6,0.3
141,2024,Kelly Olynyk,78,22.6,9.8,5.3,4.4,0.4,0.9
142,2024,Lonnie Walker IV,58,17.4,9.7,2.2,1.3,0.3,0.6
143,2024,Nick Richards,67,26.3,9.7,8.0,0.8,1.1,0.4
144,2024,Payton Pritchard,82,22.3,9.6,3.2,3.4,0.1,0.5
145,2024,Amen Thompson,62,22.4,9.5,6.6,2.6,0.6,1.3
146,2024,Josh Hart,81,33.4,9.4,8.3,4.1,0.3,0.9
147,2024,Isaac Okoro,69,27.3,9.4,3.0,1.9,0.5,0.8
148,2024,Georges Niang,82,22.3,9.4,3.4,1.2,0.2,0.4
149,2024,Brandin Podziemski,74,26.6,9.2,5.8,3.7,0.2,0.8
150,2024,Andrew Nembhard,68,25.0,9.2,2.1,4.1,0.1,0.9
151,2024,Malaki Branham,75,21.3,9.2,2.0,2.1,0.1,0.4
152,2024,Chris Paul,58,26.4,9.2,3.9,6.8,0.1,1.2
153,2024,Duop Reath,68,17.9,9.1,3.7,1.0,0.6,0.5
154,2024,Sam Hauser,79,22.0,9.0,3.5,1.0,0.3,0.5
155,2024,Taurean Prince,78,27.0,8.9,2.9,1.5,0.4,0.7
156,2024,Jabari Walker,72,23.6,8.9,7.1,1.0,0.3,0.6
157,2024,Ausar Thompson,63,25.1,8.8,6.4,1.9,0.9,1.1
158,2024,Terance Mann,75,25.0,8.8,3.4,1.6,0.2,0.6
159,2024,Al Horford,65,26.8,8.6,6.4,2.6,1.0,0.6
160,2024,Derrick Jones Jr.,76,23.5,8.6,3.3,1.0,0.7,0.7
161,2024,Dorian Finney-Smith,68,28.5,8.5,4.7,1.6,0.6,0.8
162,2024,Gradey Dick,60,21.1,8.5,2.2,1.1,0.0,0.6
163,2024,Bilal Coulibaly,63,27.2,8.4,4.1,1.7,0.8,0.9
164,2024,Andre Drummond,79,17.1,8.4,9.0,0.5,0.6,0.9
165,2024,Miles McBride,68,19.5,8.3,1.5,1.7,0.1,0.7
166,2024,Marcus Sasser,71,19.0,8.3,1.8,3.3,0.2,0.6
167,2024,Isaiah Joe,78,18.5,8.2,2.3,1.3,0.3,0.6
168,2024,Kyle Lowry,60,28.2,8.1,3.2,4.2,0.4,1.0
169,2024,Walker Kessler,64,23.3,8.1,7.5,0.9,2.4,0.5
170,2024,Moses Moody,66,17.5,8.1,3.0,0.9,0.4,0.6
171,2024,Dario Saric,64,17.2,8.0,4.4,2.3,0.2,0.5
172,2024,Nickeil Alexander-Walker,82,23.4,8.0,2.0,2.5,0.5,0.8
173,2024,Sam Merrill,61,17.5,8.0,2.0,1.8,0.1,0.3
174,2024,Trayce Jackson-Davis,68,16.6,7.9,5.0,1.2,1.1,0.4
175,2024,Jordan Hawkins,67,17.3,7.8,2.2,1.0,0.1,0.3
176,2024,Isaiah Hartenstein,75,25.3,7.8,8.3,2.5,1.1,1.2
177,2024,Royce O'Neale,79,24.7,7.7,4.8,2.8,0.6,0.7
178,2024,Precious Achiuwa,74,21.9,7.6,6.6,1.3,0.9,0.6
179,2024,Toumani Camara,70,24.8,7.5,4.9,1.2,0.5,0.9
180,2024,Cameron Payne,78,16.7,7.4,1.5,2.6,0.1,0.5
181,2024,Paul Reed,82,19.4,7.3,6.0,1.3,1.0,0.8
182,2024,Christian Braun,82,20.2,7.3,3.7,1.6,0.4,0.5
183,2024,Jaden Hardy,73,13.5,7.3,1.8,1.5,0.1,0.3
184,2024,Trey Lyles,58,20.0,7.2,4.4,1.2,0.3,0.3
185,2024,James Wiseman,63,17.3,7.1,5.3,0.9,0.6,0.2
186,2024,Naji Marshall,66,19.0,7.1,3.6,1.9,0.2,0.7
187,2024,Vasilije Micic,60,19.6,7.0,1.5,4.4,0.1,0.5
188,2024,Aaron Wiggins,78,15.7,6.9,2.4,1.1,0.2,0.7
189,2024,Trendon Watford,63,13.6,6.9,3.1,1.3,0.3,0.4
190,2024,Cason Wallace,82,20.6,6.8,2.3,1.5,0.5,0.9
191,2024,Julian Champagnie,74,19.8,6.8,2.8,1.4,0.6,0.6
192,2024,Day'Ron Sharpe,61,15.1,6.8,6.4,1.4,0.7,0.4
193,2024,Cedi Osman,72,17.6,6.8,2.5,1.7,0.2,0.5
194,2024,Jonathan Isaac,58,15.8,6.8,4.5,0.5,1.2,0.7
195,2024,Peyton Watson,80,18.6,6.7,3.2,1.1,1.1,0.5
196,2024,Amir Coffey,70,20.9,6.6,2.1,1.1,0.2,0.6
197,2024,Aaron Holiday,78,16.3,6.6,1.6,1.8,0.1,0.5
198,2024,David Roddy,65,18.1,6.5,3.2,1.2,0.2,0.4
199,2024,Jeff Green,78,16.8,6.5,2.3,0.9,0.4,0.2
200,2024,Kyle Anderson,79,22.6,6.4,3.5,4.2,0.6,0.9
201,2024,Isaiah Jackson,60,12.9,6.4,4.0,0.8,1.0,0.6
202,2024,Daniel Theis,60,16.9,6.3,4.1,1.0,0.9,0.4
203,2024,Patrick Beverley,73,20.0,6.2,3.3,2.9,0.4,0.6
204,2024,Haywood Highsmith,66,20.7,6.1,3.2,1.1,0.5,0.8
205,2024,Kris Murray,62,21.7,6.1,3.6,1.3,0.3,0.9
206,2024,Ochai Agbaji,78,21.1,5.8,2.8,1.1,0.6,0.6
207,2024,Dyson Daniels,61,22.3,5.8,3.9,2.7,0.4,1.4
208,2024,Larry Nance Jr.,61,19.9,5.7,5.0,1.9,0.3,1.0
209,2024,Pat Connaughton,76,22.1,5.6,3.1,2.1,0.3,0.5
210,2024,Malachi Flynn,69,12.7,5.5,1.7,1.9,0.1,0.6
211,2024,Doug McDermott,64,14.1,5.5,0.9,1.1,0.0,0.3
212,2024,Matisse Thybulle,65,22.9,5.4,2.1,1.4,0.8,1.7
213,2024,Kris Dunn,66,18.9,5.4,2.9,3.8,0.4,1.0
214,2024,Nicolas Batum,60,25.5,5.3,4.1,2.1,0.6,0.8
215,2024,Luke Kornet,63,15.6,5.3,4.1,1.1,1.0,0.4
216,2024,Davion Mitchell,72,15.3,5.3,1.3,1.9,0.0,0.2
217,2024,Bryce McGowens,59,14.9,5.1,1.7,0.9,0.2,0.4
218,2024,Drew Eubanks,75,15.6,5.1,4.3,0.8,0.8,0.4
219,2024,Goga Bitadze,62,15.4,5.0,4.6,1.3,1.2,0.5
220,2024,Jevon Carter,72,13.9,5.0,0.8,1.3,0.2,0.5
221,2024,Garrison Mathews,66,15.0,4.9,1.4,0.6,0.1,0.3
222,2024,Kenrich Williams,69,14.9,4.7,3.0,1.3,0.1,0.6
223,2024,Josh Okogie,60,16.0,4.6,2.6,1.1,0.4,0.8
224,2024,Anthony Black,69,16.9,4.6,2.0,1.3,0.3,0.5
225,2024,Kevon Looney,74,16.1,4.5,5.7,1.8,0.4,0.4
226,2024,Blake Wesley,61,14.4,4.4,1.5,2.7,0.1,0.5
227,2024,Joe Ingles,68,17.2,4.4,2.1,3.0,0.1,0.6
228,2024,Jaxson Hayes,70,12.5,4.3,3.0,0.5,0.4,0.5
229,2024,Caleb Houstan,59,13.8,4.3,1.4,0.5,0.1,0.3
230,2024,Max Christie,67,14.1,4.2,2.1,0.9,0.3,0.3
231,2024,Troy Brown Jr.,59,14.0,4.2,2.4,1.0,0.1,0.4
232,2024,Jae'Sean Tate,65,15.9,4.1,3.0,1.0,0.2,0.6
233,2024,Justin Holiday,58,14.9,4.0,1.2,1.2,0.2,0.6
234,2024,Jaylin Williams,69,13.0,4.0,3.4,1.6,0.4,0.4
235,2024,Chris Duarte,59,12.2,3.9,1.8,0.7,0.1,0.5
236,2024,KJ Martin,60,12.4,3.7,2.2,0.9,0.2,0.4
237,2024,Dwight Powell,63,13.3,3.3,3.4,1.3,0.3,0.4
238,2024,Zeke Nnaji,58,9.9,3.2,2.2,0.6,0.7,0.3
239,2024,JT Thor,63,12.4,3.2,2.3,0.5,0.4,0.2
240,2024,Dalen Terry,59,11.5,3.1,1.9,1.4,0.3,0.5
241,2024,Joel Embiid,39,33.6,34.7,11.0,5.6,1.7,1.2
242,2024,Donovan Mitchell,55,35.3,26.6,5.1,6.1,0.5,1.8
243,2024,Trae Young,54,36.0,25.7,2.8,10.8,0.2,1.3
244,2024,Ja Morant,9,35.3,25.1,5.6,8.1,0.6,0.8
245,2024,Julius Randle,46,35.4,24.0,9.2,5.0,0.3,0.5
246,2024,LaMelo Ball,22,32.3,23.9,5.1,8.0,0.2,1.8
247,2024,Desmond Bane,42,34.4,23.7,4.4,5.5,0.5,1.0
248,2024,Lauri Markkanen,55,33.1,23.2,8.2,2.0,0.5,0.9
249,2024,Anfernee Simons,46,34.4,22.6,3.6,5.5,0.1,0.5
250,2024,Jerami Grant,54,33.9,21.0,3.5,2.8,0.6,0.8
251,2024,Tyler Herro,42,33.5,20.8,5.3,4.5,0.1,0.7
252,2024,Kristaps Porzingis,57,29.6,20.1,7.2,2.0,1.9,0.7
253,2024,Zach LaVine,25,34.9,19.5,5.2,3.9,0.3,0.8
254,2024,Bradley Beal,53,33.3,18.2,4.4,5.0,0.5,1.0
255,2024,Darius Garland,57,33.3,18.0,2.7,6.5,0.1,1.3
256,2024,Jordan Clarkson,55,30.6,17.1,3.4,5.0,0.1,0.6
257,2024,Deandre Ayton,55,32.4,16.7,11.1,1.6,0.8,1.0
258,2024,Jalen Johnson,56,33.7,16.0,8.7,3.6,0.8,1.2
259,2024,Shaedon Sharpe,32,33.1,15.9,5.0,2.9,0.4,0.9
260,2024,Malcolm Brogdon,39,28.7,15.7,3.8,5.5,0.2,0.7
261,2024,Evan Mobley,50,30.6,15.7,9.4,3.2,1.4,0.9
262,2024,De'Andre Hunter,57,29.5,15.6,3.9,1.5,0.3,0.7
263,2024,Bojan Bogdanovic,57,25.9,15.2,2.7,1.7,0.1,0.5
264,2024,Khris Middleton,55,27.0,15.1,4.7,5.3,0.3,0.9
265,2024,Trey Murphy III,57,29.6,14.8,4.9,2.2,0.5,0.9
266,2024,OG Anunoby,50,34.0,14.7,4.2,2.1,0.7,1.4
267,2024,GG Jackson,48,25.7,14.6,4.1,1.2,0.5,0.6
268,2024,Marcus Smart,20,30.3,14.5,2.7,4.3,0.3,2.1
269,2024,Scotty Pippen Jr.,21,25.1,12.9,3.2,4.7,0.5,1.7
270,2024,Mark Williams,19,26.7,12.7,9.7,1.2,1.1,0.8
271,2024,Cam Whitmore,47,18.7,12.3,3.8,0.7,0.4,0.6
272,2024,Javonte Green,9,25.6,12.2,7.4,0.6,0.9,1.1
273,2024,Marvin Bagley III,50,21.1,11.7,6.2,1.1,0.7,0.4
274,2024,Brandon Clarke,6,22.3,11.3,5.3,1.5,1.0,0.8
275,2024,Jakob Poeltl,50,26.4,11.1,8.6,2.5,1.5,0.7
276,2024,De'Anthony Melton,38,26.9,11.1,3.7,3.0,0.4,1.6
277,2024,Luke Kennard,39,25.6,11.0,2.9,3.5,0.1,0.5
278,2024,Wendell Carter Jr.,55,25.6,11.0,6.9,1.7,0.5,0.6
279,2024,Isaiah Stewart,46,30.9,10.9,6.6,1.6,0.8,0.4
280,2024,Jake LaRavia,35,23.0,10.8,3.7,1.7,0.3,0.8
281,2024,Dalano Banton,54,19.4,10.3,3.3,2.4,0.4,0.6
282,2024,Onyeka Okongwu,55,25.5,10.2,6.8,1.3,1.1,0.5
283,2024,Talen Horton-Tucker,51,19.8,10.1,2.4,3.5,0.4,0.9
284,2024,Vince Williams Jr.,52,27.6,10.0,5.6,3.4,0.7,0.9
285,2024,Patrick Williams,43,27.3,10.0,3.9,1.5,0.8,0.9
286,2024,Josh Richardson,43,25.7,9.9,2.8,2.4,0.3,0.6
287,2024,Gordon Hayward,51,24.4,9.8,3.5,3.1,0.3,0.8
288,2024,Tari Eason,22,21.8,9.8,7.0,1.2,0.9,1.4
289,2024,Tre Mann,41,24.1,9.3,3.6,4.0,0.1,1.2
290,2024,Kevin Love,55,16.8,8.8,6.1,2.1,0.2,0.3
291,2024,Dereck Lively II,55,23.5,8.8,6.9,1.1,1.4,0.7
292,2024,Draymond Green,55,27.1,8.6,7.2,6.0,0.9,1.0
293,2024,Tristan Vukcevic,10,15.3,8.5,3.6,1.3,0.7,0.5
294,2024,Ziaire Williams,51,20.4,8.2,3.5,1.5,0.2,0.7
295,2024,Josh Green,57,26.4,8.2,3.2,2.3,0.2,0.8
296,2024,Derrick Rose,24,16.6,8.0,1.9,3.3,0.1,0.3
297,2024,Markelle Fultz,43,21.2,7.8,3.2,2.8,0.3,1.0
298,2024,Dante Exum,55,19.8,7.8,2.7,2.9,0.1,0.4
299,2024,RaiQuan Gray,3,13.0,7.7,2.3,2.0,0.3,0.3
300,2024,Nikola Jovic,46,19.5,7.7,4.2,2.0,0.3,0.5
301,2024,Cody Martin,28,26.9,7.5,3.9,3.7,0.6,1.1
302,2024,Brice Sensabaugh,32,18.3,7.5,3.2,1.7,0.2,0.4
303,2024,Taylor Hendricks,40,21.4,7.3,4.6,0.8,0.8,0.7
304,2024,Johnny Juzang,20,18.6,7.2,1.8,1.2,0.1,0.2
305,2024,Kevin Knox II,31,18.1,7.2,2.4,0.7,0.2,0.4
306,2024,Lamar Stevens,38,14.7,7.2,3.3,0.7,0.6,0.6
307,2024,Landry Shamet,46,15.8,7.1,1.3,1.2,0.2,0.5
308,2024,Jose Alvarado,56,18.4,7.1,2.3,2.1,0.3,1.1
309,2024,Quentin Grimes,51,20.1,7.0,2.0,1.3,0.1,0.7
310,2024,Jordan Nwora,52,13.7,7.0,2.9,1.2,0.3,0.5
311,2024,Javon Freeman-Liberty,22,18.3,7.0,3.2,1.8,0.2,0.5
312,2024,Christian Wood,50,17.4,6.9,5.1,1.0,0.7,0.3
313,2024,Bones Hyland,37,14.6,6.9,1.5,2.5,0.1,0.7
314,2024,Gary Harris,54,24.0,6.9,1.7,1.6,0.3,0.9
315,2024,Killian Hayes,42,24.0,6.9,2.8,4.9,0.5,0.9
316,2024,Evan Fournier,32,18.1,6.9,1.8,1.5,0.2,0.9
317,2024,Maozinha Pereira,7,17.4,6.9,5.3,0.3,0.6,0.9
318,2024,Trey Jemison III,25,23.0,6.8,5.4,1.1,1.1,0.5
319,2024,Robert Williams III,6,19.8,6.8,6.3,0.8,1.2,1.2
320,2024,Davis Bertans,43,15.7,6.7,1.4,0.8,0.3,0.6
321,2024,Jahmi'us Ramsey,7,17.3,6.7,3.1,1.1,0.0,1.0
322,2024,Dennis Smith Jr.,56,18.9,6.6,2.9,3.6,0.2,1.2
323,2024,Chimezie Metu,51,16.8,6.5,3.8,0.9,0.3,0.8
324,2024,David Duke Jr.,4,12.8,6.5,2.5,1.3,0.0,0.5
325,2024,Jordan Goodwin,57,18.5,6.5,4.4,2.7,0.3,0.8
326,2024,Marcus Morris Sr.,49,16.7,6.4,2.7,0.7,0.3,0.3
327,2024,Chris Boucher,50,14.1,6.4,4.1,0.5,0.5,0.3
328,2024,Jared Butler,40,14.2,6.3,1.5,3.2,0.2,0.7
329,2024,Bruno Fernando,45,15.2,6.3,4.3,1.0,0.6,0.6
330,2024,Jae Crowder,50,23.1,6.2,3.2,1.3,0.2,0.8
331,2024,Jaylen Nowell,13,16.5,6.2,1.8,1.5,0.2,0.3
332,2024,Keon Johnson,5,12.2,6.2,1.4,0.6,0.2,0.6
333,2024,Vit Krejci,22,24.6,6.1,2.4,2.3,0.3,0.6
334,2024,Ben Simmons,15,23.9,6.1,7.9,5.7,0.6,0.8
335,2024,Zavier Simpson,7,23.0,6.0,2.9,3.6,0.4,1.0
336,2024,Tosan Evbuomwan,17,21.6,5.9,3.5,0.9,0.3,0.4
337,2024,Justin Champagnie,15,15.7,5.9,3.5,1.3,0.6,0.7
338,2024,Nick Smith Jr.,51,14.3,5.9,1.4,1.2,0.1,0.2
339,2024,Noah Clowney,23,16.1,5.8,3.5,0.8,0.7,0.3
340,2024,Torrey Craig,53,19.8,5.7,4.1,1.1,0.4,0.6
341,2024,Danilo Gallinari,49,12.8,5.7,2.2,1.1,0.1,0.3
342,2024,Thomas Bryant,38,11.6,5.7,3.7,0.6,0.4,0.3
343,2024,Craig Porter Jr.,51,12.7,5.6,2.1,2.3,0.3,0.4
344,2024,Mitchell Robinson,31,24.8,5.6,8.5,0.6,1.1,1.2
345,2024,Dexter Dennis,4,7.5,5.5,2.3,1.0,0.3,0.0
346,2024,Neemias Queta,28,11.9,5.5,4.4,0.7,0.8,0.5
347,2024,Gary Payton II,44,15.5,5.5,2.6,1.1,0.4,0.9
348,2024,Keon Ellis,57,17.2,5.4,2.2,1.5,0.5,0.9
349,2024,Matt Ryan,28,13.9,5.4,1.4,0.6,0.0,0.2
350,2024,Cam Reddish,48,20.5,5.4,2.1,1.0,0.3,1.0
351,2024,Ricky Council IV,32,9.0,5.4,1.4,0.5,0.0,0.3
352,2024,Dean Wade,54,20.5,5.4,4.0,0.8,0.5,0.7
353,2024,Sasha Vezenkov,42,12.2,5.4,2.3,0.5,0.2,0.5
354,2024,Darius Bazley,9,16.9,5.3,3.1,0.8,0.8,0.7
355,2024,Mason Plumlee,46,14.7,5.3,5.1,1.2,0.4,0.3
356,2024,Stanley Umude,24,12.8,5.3,2.1,0.5,0.3,0.3
357,2024,Xavier Tillman,54,18.1,5.3,3.9,1.4,0.8,0.9
358,2024,Brandon Boston,32,10.8,5.2,1.6,0.4,0.3,0.3
359,2024,Aleksej Pokusevski,28,14.5,5.2,3.2,1.3,0.5,0.5
360,2024,Bol Bol,43,10.9,5.2,3.2,0.4,0.6,0.2
361,2024,Jarred Vanderbilt,29,20.0,5.2,4.8,1.2,0.2,1.2
362,2024,Seth Curry,44,14.0,5.1,1.5,1.0,0.1,0.5
363,2024,D.J. Wilson,2,7.5,5.0,1.0,1.0,1.0,0.0
364,2024,Kobi Simmons,4,16.8,5.0,1.8,3.0,0.5,1.5
365,2024,Jalen Wilson,43,15.5,5.0,3.0,1.0,0.1,0.3
366,2024,Richaun Holmes,40,13.9,5.0,4.6,0.6,0.5,0.3
367,2024,Monte Morris,33,14.4,5.0,1.7,2.1,0.3,0.6
368,2024,Devonte' Graham,23,13.6,5.0,1.6,2.1,0.1,0.4
369,2024,Isaiah Livers,23,20.4,5.0,2.1,1.1,0.2,0.6
370,2024,Jock Landale,56,13.6,4.9,3.1,1.2,0.6,0.4
371,2024,Jared Rhoden,17,14.4,4.9,1.9,0.8,0.8,0.2
372,2024,Eugene Omoruyi,43,9.1,4.8,2.0,0.8,0.1,0.6
373,2024,DeJon Jarreau,9,16.7,4.8,4.9,2.9,0.2,0.7
374,2024,Kobe Bufkin,17,11.5,4.8,1.9,1.6,0.3,0.4
375,2024,Omer Yurtseven,48,11.4,4.6,4.3,0.6,0.4,0.2
376,2024,Kenneth Lofton Jr.,21,9.4,4.6,1.8,1.6,0.2,0.3
377,2024,Julian Strawther,50,10.9,4.5,1.2,0.9,0.1,0.3
378,2024,Shake Milton,48,12.1,4.5,1.6,1.3,0.1,0.4
379,2024,Taze Moore,4,10.0,4.5,2.0,1.3,0.0,0.5
380,2024,AJ Green,56,11.0,4.5,1.1,0.5,0.1,0.2
381,2024,Delon Wright,47,15.8,4.5,1.8,2.5,0.2,1.1
382,2024,Maxi Kleber,43,20.3,4.4,3.3,1.6,0.7,0.4
383,2024,Mo Bamba,57,13.0,4.4,4.2,0.7,1.1,0.4
384,2024,Lester Quinones,37,10.6,4.4,1.9,1.0,0.1,0.2
385,2024,Jontay Porter,26,13.8,4.4,3.2,2.3,0.8,0.8
386,2024,Ben Sheppard,57,14.3,4.4,1.6,0.9,0.0,0.6
387,2024,Patrick Baldwin Jr.,38,13.0,4.4,3.2,0.8,0.4,0.5
388,2024,MarJon Beauchamp,48,12.7,4.4,2.1,0.6,0.1,0.3
389,2024,Robert Covington,29,16.8,4.4,3.3,0.8,0.6,1.3
390,2024,Dominick Barlow,33,12.7,4.4,3.4,1.1,0.4,0.4
391,2024,Bismack Biyombo,40,19.8,4.4,5.2,1.3,0.9,0.3
392,2024,Jeff Dowtin Jr.,12,11.8,4.3,1.7,2.3,0.1,0.6
393,2024,Dru Smith,9,14.6,4.3,1.6,1.6,0.3,1.0
394,2024,John Konchar,55,21.3,4.3,4.7,2.0,0.9,0.9
